source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air-5.html,Tai nghe Bluetooth True Wireless SoundPeats Air 5,2.190.000đ,2190000,Soundpeats,,0.0,1.0,1.0,Soundpeats,400.0,147.25
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-capsule-3-pro-plus.html,Tai nghe Bluetooth True Wireless SoundPEATS Capsule 3 Pro Plus,2.190.000đ,2190000,Soundpeats,,0.0,1.0,1.0,10m,330.0,111.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air-5-pro.html,Tai nghe Bluetooth True Wireless SoundPEATS Air 5 Pro,2.290.000đ,2290000,Soundpeats,,0.0,1.0,0.0,,7.0,4.8
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freebuds-6i.html,Tai nghe Bluetooth True Wireless Huawei Freebuds 6i,1.990.000đ,1990000,Huawei,,0.0,1.0,1.0,10m,510.0,0.3
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-qcy-airlybuds-lite.html,Tai nghe Bluetooth True Wireless QCY Ailybuds Lite (T29),450.000đ,450000,QCY,,0.0,1.0,1.0,10m,350.0,3.9
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-huawei-freebuds-7i.html,Tai nghe Bluetooth True Wireless Huawei Freebuds 7i,1.990.000đ,1990000,Huawei,,0.0,1.0,1.0,10 m,510.0,5.4
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-sennheiser-accentum-open.html,Tai nghe Bluetooth True Wireless Sennheiser Accentum Open,2.690.000đ,2690000,Sennheiser,,0.0,1.0,0.0,Sennheiser,400.0,4.35
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-havit-tw907-se.html,Tai nghe Bluetooth True Wireless Havit TW907 SE,590.000đ,590000,Havit,,0.0,1.0,1.0,10 m,300.0,5.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-oppo-enco-buds-3.html,Tai nghe Bluetooth True Wireless OPPO Enco Buds3,890.000đ,890000,OPPO,,0.0,1.0,1.0,10m,530.0,3.8
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-sony-wi-c100.html,Tai nghe Bluetooth Sony WI-C100,650.000đ,650000,Sony,,0.0,1.0,0.0,USB,25.0,20.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-oppo-enco-buds-3-pro.html,Tai nghe Bluetooth True Wireless OPPO Enco Buds3 Pro,970.000đ,970000,OPPO,,0.0,1.0,1.0,10 m,560.0,4.3
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-powerbeat-pro.html,Tai nghe Bluetooth PowerBeats Pro,5.990.000đ,5990000,Apple Chính hãng,,0.0,1.0,1.0,1,24.0,20.3
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air-4.html,Tai nghe Bluetooth True Wireless SoundPEATS Air 4,1.590.000đ,1590000,Soundpeats,,0.0,1.0,1.0,10m,330.0,4.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freebuds-5.html,Tai nghe Bluetooth True Wireless Huawei Freebuds 5,3.090.000đ,3090000,Huawei,,0.0,1.0,1.0,,30.0,5.4
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-free-2-classic.html,Tai nghe Bluetooth True Wireless SoundPEATS Free2 Classic,690.000đ,690000,Soundpeats,,0.0,1.0,1.0,10 m,24.0,4.06
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-clear-pods.html,Tai nghe Bluetooth Soundpeats Clear Pods,790.000đ,790000,Soundpeats,,0.0,1.0,1.0,Peats Audio,400.0,44.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-nothing-ear-a.html,Tai nghe Bluetooth Nothing Ear (a),2.700.000đ,2700000,Nothing,,0.0,1.0,0.0,Nothing X,500.0,4.8
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-realme-buds-t300.html,Tai nghe Bluetooth True Wireless realme Buds T300,790.000đ,790000,Realme,,0.0,1.0,1.0,10m,40.0,4.1
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-life-04t-tw888.html,Tai nghe Bluetooth True Wireless Havit LIFE 04T TW888,280.000đ,280000,Havit,,0.0,1.0,1.0,10 m,400.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-w110t.html,Tai nghe Bluetooth Edifier W110T,490.000đ,490000,Edifier,,0.0,1.0,0.0,Edifier Connect,26.0,3.6
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-xiaomi-openwear-stereo-pro.html,Tai nghe Bluetooth thể thao Xiaomi OpenWear Stereo Pro,4.990.000đ,4990000,Xiaomi,,0.0,1.0,1.0,10m,700.0,9.7
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-clip-1.html,Tai nghe Bluetooth thể thao SoundPEATS Clip 1,1.590.000đ,1590000,Soundpeats,,0.0,1.0,1.0,10 m,32.0,5.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x3-lite.html,Tai nghe Bluetooth True Wireless Edifier X3 Lite,650.000đ,650000,Edifier,,0.0,1.0,1.0,10m,200.0,4.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-wh700nb-pro.html,Tai nghe Bluetooth Edifier WH700NB Pro,1.399.000đ,1399000,Edifier,,0.0,1.0,1.0,10m,500.0,270.0
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-anker-soundcore-aeroclip.html,Tai nghe Bluetooth thể thao Anker Soundcore Aeroclip (A3288),3.000.000đ,3000000,Anker,,0.0,1.0,0.0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-life.html,Tai nghe Bluetooth True Wireless SoundPEATS Life,1.390.000đ,1390000,Soundpeats,,0.0,1.0,1.0,10m,25.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw991-pro-anc.html,Tai nghe Bluetooth True Wireless Havit TW991 Pro (ANC),690.000đ,690000,Havit,,0.0,1.0,0.0,,7.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-owsfit-02a.html,Tai nghe Bluetooth thể thao Havit OWSFIT 02A,776.000đ,776000,Havit,,0.0,1.0,1.0,Không dây,64.0,7.9
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-e20s.html,Tai nghe Bluetooth True Wireless Baseus Bowie E20s,350.000đ,350000,Baseus,,0.0,1.0,1.0,10m,32.0,4.1
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-clear-dot.html,Tai nghe Bluetooth True Wireless SoundPeats Clear Dot,790.000đ,790000,Soundpeats,,0.0,1.0,1.0,PeatsAudio,27.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw917-pro.html,Tai nghe Bluetooth True Wireless Havit TW917 Pro,650.000đ,650000,Havit,,0.0,1.0,1.0,10m,380.0,3.8
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw981.html,Tai nghe Bluetooth True Wireless Havit TW981,240.000đ,240000,Havit,,0.0,1.0,1.0,10m,5.0,3.68
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air-5-pro-plus.html,Tai nghe Bluetooth True Wireless SoundPEATS Air 5 Pro+,2.590.000đ,2590000,Soundpeats,,0.0,1.0,0.0,Type C,30.0,5.04
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-opera-05.html,Tai nghe Bluetooth True Wireless SoundPEATS Opera 05,2.190.000đ,2190000,Soundpeats,,0.0,1.0,1.0,10m,300.0,7.3
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-sony-float-run.html,Tai nghe Bluetooth thể thao Sony Float Run WI-OE610,2.490.000đ,2490000,Sony,,0.0,1.0,1.0,10 m,10.0,33.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-clip-anc.html,Tai nghe Bluetooth Open Ear Earfun Clip,1.990.001đ,1990001,EarFun,,0.0,1.0,0.0,Type C,40.0,49.2
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-nothing-ear.html,Tai nghe Bluetooth Nothing Ear,6.200.000đ,6200000,Hãng khác,,0.0,1.0,0.0,Nothing X,500.0,4.62
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-pro-3.html,Tai nghe Bluetooth True Wireless EarFun Air Pro 3,2.390.000đ,2390000,EarFun,,0.0,1.0,1.0,15m,36.0,52.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-air-3i.html,Tai nghe Bluetooth True Wireless OPPO Enco Air3i,1.090.000đ,1090000,OPPO,,0.0,1.0,1.0,10m,35.0,3.7
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-jbl-soundgear-sense.html,Tai nghe Bluetooth thể thao JBL Soundgear Sense,3.990.000đ,3990000,JBL,,0.0,1.0,1.0,10 m,18.0,13.1
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-sennheiser-accentum-true-wireless.html,Tai nghe Bluetooth chống ồn SENNHEISER Accentum True Wireless,5.990.000đ,5990000,Sennheiser,,0.0,1.0,1.0,10 m,20.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-2.html,Tai nghe Bluetooth True Wireless EarFun Air 2,1.190.000đ,1190000,EarFun,,0.0,1.0,1.0,15m,31.0,45.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-edifier-neobuds-pro-2.html,Tai nghe Bluetooth True Wireless Edifier NeoBuds Pro 2,3.150.000đ,3150000,Edifier,,0.0,1.0,1.0,EDIFIER,200.0,5.6
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-bowers-wilkins-pi6.html,Tai nghe Bluetooth True Wireless Bowers & Wilkins Pi6,7.755.000đ,7755000,Bowers & Wilkins,,0.0,1.0,1.0,Bowers & Wilkins Music,16.0,7.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-neobuds-pro-3.html,Tai nghe Bluetooth True Wireless Edifier NeoBuds Pro 3,3.500.000đ,3500000,Edifier,,0.0,1.0,0.0,EDIFIER,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-earfun-wave-pro.html,Tai nghe Bluetooth True Wireless EarFun Wave Pro,1.990.000đ,1990000,EarFun,,0.0,1.0,1.0,15m,80.0,268.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-trusmi-ws02.html,Tai nghe Bluetooth True Wireless Trusmi WS02,290.000đ,290000,Trusmi,,0.0,1.0,1.0,10m,200.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-edifier-lolliclip.html,Tai nghe Bluetooth thể thao Edifier Lolliclip,3.300.000đ,3300000,Edifier,,0.0,1.0,1.0,10m,39.0,7.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-trusmi-ws09.html,Tai nghe Bluetooth True Wireless Trusmi WS09,500.000đ,500000,Trusmi,,0.0,1.0,1.0,12 mét (trong môi trường tiêu chuẩn),35.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nokia-e3500.html,Tai nghe Bluetooth True Wireless Nokia E3500,990.000đ,990000,Nokia,,0.0,1.0,1.0,10 m,25.0,5.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-riversong-airfly-t1.html,Tai nghe Bluetooth True Wireless Riversong Airfly T1,980.000đ,980000,Hãng khác,,0.0,1.0,1.0,Không dây,30.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-alpha-works-curve-100.html,Tai nghe Bluetooth True Wireless Alpha Works Curve 100,390.000đ,390000,Alpha Works,,0.0,1.0,0.0,Type C,16.0,33.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nakamichi-hue-tulip.html,Tai nghe Bluetooth True Wireless NAKAMICHI Hue-Tulip,590.000đ,590000,Nakamichi,,0.0,1.0,1.0,10m,200.0,3.5
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-ugreen-t6.html,Tai nghe Bluetooth True Wireless Ugreen Hitune T6 - WS200,1.290.000đ,1290000,Ugreen,,0.0,1.0,1.0,10m,400.0,3.6
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw929.html,Tai nghe Bluetooth True Wireless Havit TW929,700.000đ,700000,Havit,,0.0,1.0,1.0,10 m,40.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-2-nc.html,Tai nghe Bluetooth EarFun Air 2 NC,1.490.000đ,1490000,EarFun,,0.0,1.0,1.0,15 m,400.0,48.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-m2.html,Tai nghe Bluetooth True Wireless Baseus Bowie M2,750.000đ,750000,Baseus,,0.0,1.0,1.0,10m,400.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-marshall-motif-ii-anc.html,Tai nghe Bluetooth True Wireless Marshall Motif II ANC,5.400.000đ,5400000,Marshall,,0.0,1.0,1.0,10m,43.0,4.25
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-havit-tw976.html,Tai nghe Bluetooth True Wireless Havit TW976,280.000đ,280000,Havit,,0.0,1.0,1.0,10m,25.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-powerbeats-pro-2.html,Tai nghe Bluetooth Powerbeats Pro 2,6.490.000đ,6490000,Apple Chính hãng,,0.0,1.0,1.0,Không dây,45.0,8.7
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-wave-buds.html,Tai nghe Bluetooth True Wireless JBL Wave Buds,1.490.000đ,1490000,JBL,,0.0,1.0,1.0,10m,32.0,9.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw-931.html,Tai nghe Bluetooth True Wireless Havit 931,390.000đ,390000,Havit,,0.0,1.0,1.0,10m,6.0,5.5
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-life.html,Tai nghe Bluetooth True Wireless EarFun Air Life,590.000đ,590000,EarFun,,0.0,1.0,1.0,EarFun Audio,35.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-tune-flex.html,Tai nghe Bluetooth True Wireless JBL Tune Flex,1.990.000đ,1990000,JBL,,0.0,1.0,0.0,10m,24.0,9.6
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-soundpeats-c30.html,Tai nghe Bluetooth True Wireless SoundPEATS C30,790.000đ,790000,Soundpeats,,0.0,1.0,1.0,10 m,500.0,4.6
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw982.html,Tai nghe Bluetooth True Wireless Havit 982,410.000đ,410000,Havit,,0.0,1.0,1.0,10m,25.0,3.9
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-live-beam-3.html,Tai nghe Bluetooth True Wireless JBL Live Beam 3,3.915.000đ,3915000,JBL,,0.0,1.0,1.0,JBL Headphones,680.0,5.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-stargo-s10-pro-anc.html,Tai nghe Bluetooth True Wireless StarGO S10 Pro (ANC),490.000đ,490000,StarGO,,0.0,1.0,1.0,10m,400.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-stargo-hero.html,Tai nghe Bluetooth True Wireless StarGO Hero,550.000đ,550000,StarGO,,0.0,1.0,1.0,Không dây,24.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-rog-cetra.html,Tai nghe Bluetooth True Wireless Gaming ROG Cetra,2.190.000đ,2190000,ASUS,,1.0,1.0,1.0,10 m,21.0,5.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-clear.html,Tai nghe Bluetooth True Wireless SoundPEATS Clear,750.000đ,750000,Soundpeats,,0.0,1.0,1.0,10m,400.0,4.2
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-baseus-bass-bs1-nc.html,Tai nghe Bluetooth True Wireless Baseus Bass BS1 NC,890.000đ,890000,Baseus,,0.0,1.0,1.0,10m,500.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-trusmi-ws04.html,Tai nghe Bluetooth True Wireless Trusmi WS04,210.000đ,210000,Trusmi,,0.0,1.0,1.0,10m,250.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-qcy-melobuds-neo.html,Tai nghe Bluetooth True Wireless QCY MeloBuds Neo,680.000đ,680000,QCY,,0.0,1.0,0.0,10m,400.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-pro-4.html,Tai nghe Bluetooth True Wireless EarFun Air Pro 4,2.590.000đ,2590000,EarFun,,0.0,1.0,1.0,EarFun Audio,41.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x2s.html,Tai nghe Bluetooth True Wireless Edifier X2S,483.000đ,483000,Edifier,,0.0,1.0,1.0,10m,200.0,54.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air-5-lite.html,Tai nghe không dây SoundPeats Air 5 Lite,1.290.000đ,1290000,Soundpeats,,0.0,0.0,0.0,Peats Audio,400.0,44.09
cellphones,https://cellphones.com.vn/tai-nghe-asus-rog-cetra-tws-speednova.html,Tai nghe Bluetooth True Wireless Gaming Asus Rog Cetra SpeedNova,4.990.000đ,4990000,ASUS,,1.0,1.0,1.0,10 m,34.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-qcy-t13.html,Tai nghe Bluetooth True Wireless QCY T13 ANC2 (HT09),690.000đ,690000,QCY,,0.0,1.0,0.0,10m,380.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-e18.html,Tai nghe Bluetooth True Wireless Baseus Bowie E18,490.000đ,490000,Baseus,,0.0,1.0,1.0,10m,300.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw967-pro.html,Tai nghe Bluetooth True Wireless Havit TW967 Pro,400.000đ,400000,Havit,,0.0,1.0,0.0,,,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-sony-linkbuds-open.html,Tai nghe Bluetooth True Wireless Sony Linkbuds Open (WF-L910),5.390.000đ,5390000,Sony,,0.0,1.0,1.0,10m,13.0,5.1
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-anker-soundcore-aerofit-2.html,Tai nghe Bluetooth thể thao Anker Soundcore AeroFit 2 (A3874),2.500.000đ,2500000,Anker,,0.0,1.0,1.0,15m,42.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-e16.html,Tai nghe Bluetooth True Wireless Baseus Bowie E16,490.000đ,490000,Baseus,,0.0,1.0,0.0,Type C,6.0,3.2
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-stargo-tune.html,Tai nghe Bluetooth True Wireless StarGO Tune,270.000đ,270000,StarGO,,0.0,1.0,1.0,10m,400.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-shokz-openfit.html,Tai nghe Bluetooth thể thao Shokz OpenFit,4.990.000đ,4990000,Shokz,,0.0,1.0,1.0,10m,600.0,8.3
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw-947.html,Tai nghe Bluetooth True Wireless Havit TW947,590.000đ,590000,Havit,,0.0,1.0,1.0,10m,30.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw992.html,Tai nghe Bluetooth True Wireless Havit TW992,430.000đ,430000,Havit,,0.0,1.0,1.0,10 m,500.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-aukey-ep-m3a.html,Tai nghe Bluetooth True Wireless Aukey EP-M3A,350.000đ,350000,Aukey,,0.0,1.0,1.0,10 m,300.0,7.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-airgo-1-ring.html,Tai nghe Bluetooth True Wireless Baseus Airgo 1 Ring,800.000đ,800000,Baseus,,0.0,1.0,1.0,10m,25.0,4.5
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x3-pro.html,Tai nghe Bluetooth True Wireless Edifier X3 Pro,950.000đ,950000,Edifier,,0.0,1.0,1.0,EDIFIER ConneX,15.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-x3s.html,Tai nghe Bluetooth True Wireless OPPO Enco X3S,3.090.000đ,3090000,OPPO,,0.0,1.0,1.0,10 m,530.0,0.2
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-buds-2-pro.html,Tai nghe Bluetooth True Wireless OPPO Enco Buds2 Pro,1.290.000đ,1290000,OPPO,,0.0,1.0,1.0,10m,38.0,4.3
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw906-pro.html,Tai nghe Bluetooth Havit TW906 Pro,690.000đ,690000,Havit,,0.0,1.0,1.0,10m,300.0,3.9
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw958-pro.html,Tai nghe Bluetooth True Wireless Havit TW958 Pro,640.000đ,640000,Havit,,0.0,1.0,1.0,10 m,32.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-bowers-wilkins-pi8.html,Tai nghe Bluetooth True Wireless Bowers & Wilkins Pi8,13.645.000đ,13645000,Bowers & Wilkins,,0.0,1.0,0.0,3.5mm,6.0,7.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nakamichi-tw016.html,Tai nghe Bluetooth True Wireless NAKAMICHI TW016,450.000đ,450000,Nakamichi,,0.0,1.0,1.0,10m,300.0,3.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-ugreen-hitune-p3.html,Tai nghe Bluetooth True Wireless Ugreen Hitune P3 - WS207,690.000đ,690000,Ugreen,,0.0,1.0,0.0,10m,400.0,3.6
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-air-2-pro.html,Tai nghe Bluetooth True Wireless OPPO Enco Air 2 Pro,1.390.000đ,1390000,OPPO,,0.0,1.0,1.0,10 m,28.0,4.3
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-alpha-works-flex-100.html,Tai nghe Bluetooth True Wireless Alpha Works FLEX 100,350.000đ,350000,Alpha Works,,0.0,1.0,1.0,Không dây,300.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-bose-ultra-earbuds.html,Tai nghe bluetooth Bose Ultra Earbuds,7.490.000₫,7490000,Bose,in-ear,0.0,1.0,0.0,9m,6.0,6.24
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freebuds-5i.html,Tai nghe Bluetooth True Wireless Huawei FreeBuds 5i,790.000đ,790000,Huawei,,0.0,1.0,0.0,USB,7.0,4.9
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-trusmi-ws08.html,Tai nghe Bluetooth True Wireless Trusmi WS08,350.000đ,350000,Trusmi,,0.0,1.0,1.0,10m,300.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-redmi-buds-5.html,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 5,720.000đ,720000,Xiaomi,,0.0,1.0,1.0,10m,480.0,5.3
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-aukey-ep-m2.html,Tai nghe Bluetooth True Wireless Aukey EP-M2,370.000đ,370000,Aukey,,0.0,1.0,1.0,10m,20.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-ugreen-hitune-t3.html,Tai nghe Bluetooth True Wireless Ugreen HiTune T3,590.000đ,590000,Ugreen,,0.0,1.0,1.0,10 m,24.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-lenovo-lp40.html,Tai nghe bluetooth Lenovo LP40,5.000.000đ,5000000,Lenovo,,0.0,1.0,1.0,10 m,3.0,3.2
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-capsule-3-pro.html,Tai nghe Bluetooth True Wireless SoundPEATS Capsule 3 Pro,950.000đ,950000,Soundpeats,,0.0,1.0,1.0,10m,500.0,5.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-redmi-buds-4-lite.html,Tai nghe Bluetooth True Wireless Redmi Buds 4 Lite,390.000đ,390000,Xiaomi,,0.0,1.0,1.0,10m,320.0,3.92
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw-967.html,Tai nghe Bluetooth True Wireless Havit TW 967,220.000đ,220000,Havit,,0.0,1.0,1.0,10 m,5.0,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-gofree-2-plus.html,Tai nghe Bluetooth thể thao SoundPEATS Gofree 2 Plus,1.090.000đ,1090000,Soundpeats,,0.0,1.0,1.0,10m,600.0,9.5
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x1-lite.html,Tai nghe Bluetooth True Wireless Edifier X1 Lite,365.000đ,365000,Edifier,,0.0,1.0,1.0,10m,350.0,41.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-w260nc.html,Tai nghe Bluetooth True Wireless Edifier W260NC,1.290.000đ,1290000,Edifier,,0.0,1.0,1.0,10m,24.0,
cellphones,https://cellphones.com.vn/tai-nghe-soul-open-ear-plus.html,Tai nghe Bluetooth thể thao dẫn khí truyền âm Soul OPENEAR PLUS,350.000đ,350000,SOUL,,0.0,1.0,0.0,10 m,7.0,18.0
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-edifier-comfo-c.html,Tai nghe Bluetooth thể thao Edifier Comfo C,1.290.000đ,1290000,Edifier,,0.0,1.0,1.0,10m,500.0,5.8
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-riversong-airfly-l7.html,Tai nghe Bluetooth True Wireless Riversong Airfly L7,199.000đ,199000,Riversong,,0.0,1.0,1.0,10m,180.0,
cellphones,https://cellphones.com.vn/tai-nghe-gaming-black-shark-t11.html,Tai nghe Bluetooth True Wireless Gaming Black Shark T11,390.000đ,390000,Hãng khác,,1.0,1.0,1.0,Không dây,30.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-anker-soundcore-p40i.html,Tai nghe Bluetooth True Wireless Anker Soundcore P40i,1.780.000đ,1780000,Anker,,0.0,1.0,1.0,10m,800.0,58.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-live-flex.html,Tai nghe Bluetooth True Wireless JBL Live Flex,5.000.000đ,5000000,JBL,,0.0,1.0,1.0,10m,32.0,10.4
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-xiaomi-redmi-buds-6-lite.html,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 6 Lite,5.000.000đ,5000000,Xiaomi,,0.0,1.0,1.0,10m,36.0,4.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-baseus-bass-ep10-nc.html,Tai nghe Bluetooth True Wireless Baseus Bass EP10 NC,490.000đ,490000,Baseus,,0.0,1.0,1.0,10m,41.0,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-air-4-pro.html,Tai Nghe Bluetooth True Wireless OPPO Enco Air4 Pro,5.000.000đ,5000000,OPPO,,0.0,1.0,1.0,10m,44.0,4.4
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-jabra-elite-3.html,Tai nghe Bluetooth True Wireless Jabra Elite 3,1.390.000đ,1390000,Jabra,,0.0,1.0,0.0,,28.0,4.6
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jabra-elite-8-active.html,Tai nghe Bluetooth True Wireless Jabra Elite 8 Active,4.490.000đ,4490000,Jabra,,0.0,1.0,1.0,Jabra Sound+,56.0,5.0
